Usage_kWh,Lagging_Current_Reactive_Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2tCO2,Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type,hour,minute,day_of_week_num,is_weekend,energy_per_co2,shift,hour_sin,hour_cos,day_sin,day_cos,load_Light_Load,load_Maximum_Load,load_Medium_Load,load_ordinal,total_reactive_power,pf_deviation_from_ideal,energy_lag_1,reactive_lag_1,energy_lag_4,reactive_lag_4,energy_lag_96,reactive_lag_96,energy_rmean_4,energy_rstd_4
3.13,5.76,0.0,0.0,47.75,100.0,20700,Weekday,Wednesday,Light_Load,5,45,2,0,3130000.0,2,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,True,False,False,0,5.76,52.25,3.02,5.8,3.13,5.62,2.95,5.72,3.057499999999979,0.0518812746822184
3.6,5.47,0.0,0.0,54.98,100.0,21600,Weekday,Wednesday,Light_Load,6,0,2,0,3600000.0000000005,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,True,False,False,0,5.47,45.02,3.13,5.76,3.06,5.69,2.95,5.8,3.1924999999999786,0.27657126868620424
3.06,5.65,0.0,0.0,47.62,100.0,22500,Weekday,Wednesday,Light_Load,6,15,2,0,3060000.0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,True,False,False,0,5.65,52.38,3.6,5.47,3.02,5.87,2.92,5.76,3.202499999999979,0.2688710967409846
2.99,5.65,0.0,0.0,46.77,100.0,23400,Weekday,Wednesday,Light_Load,6,30,2,0,2990000.0000000005,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,True,False,False,0,5.65,53.23,3.06,5.65,3.02,5.8,2.92,5.72,3.1949999999999785,0.2759830912623043
2.99,5.54,0.0,0.0,47.5,100.0,24300,Weekday,Wednesday,Light_Load,6,45,2,0,2990000.0000000005,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,True,False,False,0,5.54,52.5,2.99,5.65,3.13,5.76,3.28,5.69,3.159999999999979,0.29518355870432966
2.99,5.47,0.0,0.0,47.96,100.0,25200,Weekday,Wednesday,Light_Load,7,0,2,0,2990000.0000000005,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,True,False,False,0,5.47,52.04,2.99,5.54,3.6,5.47,3.35,5.11,3.007499999999979,0.0349999999424077
2.99,5.4,0.0,0.0,48.44,100.0,26100,Weekday,Wednesday,Light_Load,7,15,2,0,2990000.0000000005,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,True,False,False,0,5.4,51.56,2.99,5.47,3.06,5.65,3.02,5.22,2.99,0.0
3.2,5.36,0.0,0.0,51.26,100.0,27000,Weekday,Wednesday,Light_Load,7,30,2,0,3200000.0000000005,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,True,False,False,0,5.36,48.74,2.99,5.4,2.99,5.65,3.13,5.26,3.042499999999979,0.10499999998085775
3.46,5.4,0.0,0.0,53.95,100.0,27900,Weekday,Wednesday,Light_Load,7,45,2,0,3460000.0,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,True,False,False,0,5.4,46.05,3.2,5.36,2.99,5.54,3.53,5.33,3.159999999999979,0.22315913603529416
7.2,9.29,0.0,0.0,61.26,100.0,28800,Weekday,Wednesday,Light_Load,8,0,2,0,7200000.000000001,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,True,False,False,0,9.29,38.74,3.46,5.4,2.99,5.47,3.82,5.8,4.212499999999979,2.0009227038201733
69.8,53.75,0.0,0.03,79.23,100.0,29700,Weekday,Wednesday,Light_Load,8,15,2,0,2326.58911369621,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,True,False,False,0,53.75,20.769999999999996,7.2,9.29,2.99,5.4,32.44,33.88,20.914999999999978,32.64119432046977
94.9,70.74,0.0,0.04,80.18,100.0,30600,Weekday,Wednesday,Light_Load,8,30,2,0,2372.4406889827756,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,True,False,False,0,70.74,19.819999999999993,69.8,53.75,3.2,5.36,41.76,44.35,43.839999999999975,45.65843916152496
102.6,77.65,0.0,0.05,79.74,100.0,31500,Weekday,Wednesday,Light_Load,8,45,2,0,2051.9589608207834,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,True,False,False,0,77.65,20.260000000000005,94.9,70.74,3.46,5.4,45.94,48.42,68.62499999999997,43.27850698287412
110.56,56.7,0.0,0.05,88.98,100.0,32400,Weekday,Wednesday,Light_Load,9,0,2,0,2211.1557768844623,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,True,False,False,0,56.7,11.019999999999996,102.6,77.65,7.2,9.29,66.17,43.88,94.46499999999997,17.642549891291033
90.61,42.08,0.0,0.04,90.7,100.0,33300,Weekday,Wednesday,Medium_Load,9,15,2,0,2265.193370165746,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,False,False,True,1,42.08,9.299999999999997,110.56,56.7,69.8,53.75,54.0,23.29,99.66749999999998,8.794192686087134
102.38,40.93,0.0,0.05,92.85,100.0,34200,Weekday,Wednesday,Medium_Load,9,30,2,0,2047.5590488190235,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,False,False,True,1,40.93,7.150000000000006,90.61,42.08,94.9,70.74,65.05,35.89,101.53749999999998,8.218971448222451
122.04,54.18,0.0,0.06,91.4,100.0,35100,Weekday,Wednesday,Medium_Load,9,45,2,0,2033.9661005649907,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,False,False,True,1,54.18,8.599999999999994,102.38,40.93,102.6,77.65,48.67,20.2,106.39749999999998,13.258955149886352
55.4,24.12,0.0,0.03,91.69,100.0,36000,Weekday,Wednesday,Medium_Load,10,0,2,0,1846.6051131628944,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,False,False,True,1,24.12,8.310000000000002,122.04,54.18,110.56,56.7,41.51,12.92,92.60749999999997,27.98905664124271
42.12,17.32,0.0,0.02,92.49,100.0,36900,Weekday,Wednesday,Maximum_Load,10,15,2,0,2105.8947052647363,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,False,True,False,2,17.32,7.510000000000005,55.4,24.12,90.61,42.08,41.62,16.78,80.48499999999999,37.89168554357743
43.16,18.83,0.0,0.02,91.66,100.0,37800,Weekday,Wednesday,Maximum_Load,10,30,2,0,2157.89210539473,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,False,True,False,2,18.83,8.340000000000003,42.12,17.32,102.38,40.93,49.97,27.86,65.67999999999998,38.05413687542196
39.38,14.36,0.0,0.02,93.95,100.0,38700,Weekday,Wednesday,Maximum_Load,10,45,2,0,1968.9015549222538,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,False,True,False,2,14.36,6.049999999999997,43.16,18.83,122.04,54.18,58.61,41.4,45.01499999999997,7.104540801488036
40.97,15.8,0.0,0.02,93.3,100.0,39600,Weekday,Wednesday,Maximum_Load,11,0,2,0,2048.3975801209936,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,False,True,False,2,15.8,6.700000000000003,39.38,14.36,55.4,24.12,54.76,28.04,41.40749999999998,1.6208099826959694
56.23,42.95,0.0,0.03,79.47,100.0,40500,Weekday,Wednesday,Maximum_Load,11,15,2,0,1874.2708576380787,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,False,True,False,2,42.95,20.53,40.97,15.8,42.12,17.32,89.32,62.5,44.934999999999974,7.687802026587847
39.13,30.31,0.0,0.02,79.06,100.0,41400,Weekday,Wednesday,Maximum_Load,11,30,2,0,1956.4021798910055,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,False,True,False,2,30.31,20.939999999999998,56.23,42.95,43.16,18.83,101.88,68.08,43.92749999999998,8.242048188001641
45.29,39.42,0.0,0.02,75.43,100.0,42300,Weekday,Wednesday,Maximum_Load,11,45,2,0,2264.386780660967,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,False,True,False,2,39.42,24.569999999999993,39.13,30.31,39.38,14.36,116.1,66.49,45.40499999999998,7.664609144199182
42.16,31.93,0.0,0.02,79.72,100.0,43200,Weekday,Wednesday,Maximum_Load,12,0,2,0,2107.894605269736,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,False,True,False,2,31.93,20.28,45.29,39.42,40.97,15.8,77.33,51.44,45.70249999999998,7.455321924639371
7.06,1.22,17.5,0.0,98.54,37.41,44100,Weekday,Wednesday,Medium_Load,12,15,2,0,7060000.0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,False,False,True,1,18.72,1.4599999999999937,42.16,31.93,56.23,42.95,10.01,2.27,33.409999999999975,17.745776962421335
5.36,0.0,23.98,0.0,100.0,21.81,45000,Weekday,Wednesday,Medium_Load,12,30,2,0,5360000.000000001,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,False,False,True,1,23.98,0.0,7.06,1.22,39.13,30.31,5.04,0.0,24.96749999999998,21.708052845276885
5.33,0.0,23.69,0.0,100.0,21.95,45900,Weekday,Wednesday,Medium_Load,12,45,2,0,5330000.0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,False,False,True,1,23.69,0.0,5.36,0.0,45.29,39.42,4.93,0.0,14.977499999999978,18.139695651618023
4.79,0.0,19.26,0.0,100.0,24.13,46800,Weekday,Wednesday,Medium_Load,13,0,2,0,4790000.0,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,False,False,True,1,19.26,0.0,5.33,0.0,42.16,31.93,4.43,0.0,5.6349999999999785,0.9854440623358197
28.98,9.94,5.0,0.01,94.59,98.54,47700,Weekday,Wednesday,Maximum_Load,13,15,2,0,2897.7102289771024,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,False,True,False,2,14.94,5.409999999999997,4.79,0.0,7.06,1.22,68.08,24.8,11.114999999999979,11.912879584718175
52.88,34.78,0.0,0.02,83.55,100.0,48600,Weekday,Wednesday,Maximum_Load,13,30,2,0,2643.8678066096695,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,False,True,False,2,34.78,16.450000000000003,28.98,9.94,5.36,0.0,124.45,64.04,22.99499999999998,22.894014501611547
56.99,27.9,0.0,0.03,89.81,100.0,49500,Weekday,Wednesday,Maximum_Load,13,45,2,0,1899.603346555115,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,False,True,False,2,27.9,10.189999999999998,52.88,34.78,5.33,0.0,87.48,49.9,35.90999999999998,24.144195989926956
115.56,58.57,0.0,0.05,89.2,100.0,50400,Weekday,Wednesday,Maximum_Load,14,0,2,0,2311.1537769244615,1,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,False,True,False,2,58.57,10.799999999999997,56.99,27.9,4.79,0.0,101.16,42.91,63.602499999999985,36.77406910219957
88.7,43.88,0.0,0.04,89.63,100.0,51300,Weekday,Wednesday,Maximum_Load,14,15,2,0,2217.444563885903,1,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,False,True,False,2,43.88,10.370000000000005,115.56,58.57,28.98,9.94,102.2,46.69,78.53249999999998,29.419629926292778
81.32,30.2,0.0,0.04,93.74,100.0,52200,Weekday,Wednesday,Maximum_Load,14,30,2,0,2032.949176270593,1,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,False,True,False,2,30.2,6.260000000000005,88.7,43.88,52.88,34.78,69.55,28.76,85.64249999999998,24.11123441468778
78.88,29.63,0.0,0.04,93.61,100.0,53100,Weekday,Wednesday,Maximum_Load,14,45,2,0,1971.9507012324689,1,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,False,True,False,2,29.63,6.390000000000001,81.32,30.2,56.99,27.9,109.76,52.16,91.11499999999998,16.822876289942016
110.74,57.56,0.0,0.05,88.73,100.0,54000,Weekday,Wednesday,Maximum_Load,15,0,2,0,2214.755704885902,1,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,False,True,False,2,57.56,11.269999999999996,78.88,29.63,115.56,58.57,104.94,43.2,89.90999999999997,14.500597688831977
123.62,67.54,0.0,0.06,87.76,100.0,54900,Weekday,Wednesday,Maximum_Load,15,15,2,0,2060.29899501675,1,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,False,True,False,2,67.54,12.239999999999995,110.74,57.56,88.7,43.88,68.04,31.93,98.63999999999999,22.06694662460946
85.54,37.19,0.0,0.04,91.71,100.0,55800,Weekday,Wednesday,Maximum_Load,15,30,2,0,2138.4465388365293,1,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,False,True,False,2,37.19,8.290000000000006,123.62,67.54,81.32,30.2,65.7,28.66,99.69499999999998,21.039850284639144
95.26,46.94,0.0,0.04,89.7,100.0,56700,Weekday,Wednesday,Maximum_Load,15,45,2,0,2381.4404639884,1,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,False,True,False,2,46.94,10.299999999999997,85.54,37.19,78.88,29.63,125.6,56.66,103.78999999999999,16.8062964391335
56.16,31.54,0.0,0.03,87.19,100.0,57600,Weekday,Wednesday,Maximum_Load,16,0,2,0,1871.9376020799305,1,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,False,True,False,2,31.54,12.810000000000002,95.26,46.94,110.74,57.56,89.35,40.54,90.14499999999998,27.82639694007639
50.4,27.32,0.0,0.02,87.91,100.0,58500,Weekday,Wednesday,Maximum_Load,16,15,2,0,2519.874006299685,1,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,False,True,False,2,27.32,12.090000000000003,56.16,31.54,123.62,67.54,110.77,52.06,71.83999999999997,21.922001125201852
111.49,62.64,0.0,0.05,87.18,100.0,59400,Weekday,Wednesday,Maximum_Load,16,30,2,0,2229.755404891902,1,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,False,True,False,2,62.64,12.819999999999993,50.4,27.32,85.54,37.19,104.87,50.87,78.32749999999997,29.76465619377039
126.0,69.16,0.0,0.06,87.66,100.0,60300,Weekday,Wednesday,Maximum_Load,16,45,2,0,2099.9650005833237,1,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,False,True,False,2,69.16,12.340000000000003,111.49,62.64,95.26,46.94,78.48,37.87,86.01249999999997,38.329819005573505
115.7,61.42,0.0,0.05,88.33,100.0,61200,Weekday,Wednesday,Maximum_Load,17,0,2,0,2313.9537209255814,1,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,False,True,False,2,61.42,11.670000000000002,126.0,69.16,56.16,31.54,88.16,37.66,100.89749999999997,34.212317835345466
88.99,39.53,0.0,0.04,91.39,100.0,62100,Weekday,Wednesday,Medium_Load,17,15,2,0,2224.6943826404336,1,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,False,False,True,1,39.53,8.61,115.7,61.42,50.4,27.32,119.38,53.5,110.54499999999997,15.60920775269205
92.45,32.04,0.0,0.04,94.49,100.0,63000,Weekday,Wednesday,Medium_Load,17,30,2,0,2311.192220194495,1,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,False,False,True,1,32.04,5.510000000000005,88.99,39.53,111.49,62.64,66.96,31.14,105.78499999999998,17.952230130730264
127.48,53.96,0.0,0.06,92.09,100.0,63900,Weekday,Wednesday,Medium_Load,17,45,2,0,2124.631256145731,1,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,False,False,True,1,53.96,7.909999999999997,92.45,32.04,126.0,69.16,30.49,0.0,106.15499999999997,18.514200855920475
37.73,10.04,5.29,0.02,96.64,99.03,64800,Weekday,Wednesday,Medium_Load,18,0,2,0,1886.405679716014,1,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,False,False,True,1,15.329999999999998,3.3599999999999994,127.48,53.96,115.7,61.42,30.56,0.0,86.66249999999998,36.96561589279095
4.14,0.0,5.54,0.0,100.0,59.86,65700,Weekday,Wednesday,Medium_Load,18,15,2,0,4140000.0,1,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,False,False,True,1,5.54,0.0,37.73,10.04,88.99,39.53,65.12,33.59,65.44999999999999,55.08791579526933
3.85,0.0,4.46,0.0,100.0,65.34,66600,Weekday,Wednesday,Medium_Load,18,30,2,0,3850000.0000000005,1,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,False,False,True,1,4.46,0.0,4.14,0.0,92.45,32.04,125.39,75.24,43.299999999999976,58.329824846871226
3.85,0.0,14.15,0.0,100.0,26.25,67500,Weekday,Wednesday,Medium_Load,18,45,2,0,3850000.0000000005,1,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,False,False,True,1,14.15,0.0,3.85,0.0,127.48,53.96,88.56,46.84,12.392499999999977,16.89221985609537
3.85,0.0,18.97,0.0,100.0,19.89,68400,Weekday,Wednesday,Medium_Load,19,0,2,0,3850000.0000000005,1,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,False,False,True,1,18.97,0.0,3.85,0.0,37.73,10.04,122.65,60.19,3.9224999999999786,0.14499999997512078
3.82,0.0,17.96,0.0,100.0,20.8,69300,Weekday,Wednesday,Medium_Load,19,15,2,0,3820000.0,1,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,False,False,True,1,17.96,0.0,3.85,0.0,4.14,0.0,95.65,44.32,3.842499999999979,0.014999999758406192
3.89,0.0,16.92,0.0,100.0,22.41,70200,Weekday,Wednesday,Medium_Load,19,30,2,0,3890000.0000000005,1,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,False,False,True,1,16.92,0.0,3.82,0.0,3.85,0.0,124.27,59.11,3.8524999999999787,0.028722813106593637
3.78,0.0,19.8,0.0,100.0,18.75,71100,Weekday,Wednesday,Medium_Load,19,45,2,0,3780000.0,1,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,False,False,True,1,19.8,0.0,3.89,0.0,3.85,0.0,86.26,44.46,3.8349999999999786,0.046547466734676045
3.82,0.0,20.48,0.0,100.0,18.34,72000,Weekday,Wednesday,Medium_Load,20,0,2,0,3820000.0,1,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,False,False,True,1,20.48,0.0,3.78,0.0,3.85,0.0,88.74,37.33,3.827499999999979,0.04573474236740251
3.78,0.0,20.48,0.0,100.0,18.15,72900,Weekday,Wednesday,Medium_Load,20,15,2,0,3780000.0,1,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,False,False,True,1,20.48,0.0,3.82,0.0,3.82,0.0,87.37,45.72,3.8174999999999786,0.05188127465096212
3.71,0.0,19.33,0.0,100.0,18.85,73800,Weekday,Wednesday,Medium_Load,20,30,2,0,3710000.0,1,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,False,False,True,1,19.33,0.0,3.78,0.0,3.89,0.0,116.93,49.03,3.7724999999999786,0.04573474236715448
4.68,0.0,23.22,0.0,100.0,19.76,74700,Weekday,Wednesday,Medium_Load,20,45,2,0,4680000.0,1,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,False,False,True,1,23.22,0.0,3.71,0.0,3.78,0.0,83.02,25.49,3.9974999999999783,0.45726542254962
4.64,0.0,23.51,0.0,100.0,19.36,75600,Weekday,Wednesday,Medium_Load,21,0,2,0,4640000.0,1,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,False,False,True,1,23.51,0.0,4.68,0.0,3.82,0.0,85.14,18.0,4.202499999999978,0.5292998519990665
3.74,0.0,17.5,0.0,100.0,20.9,76500,Weekday,Wednesday,Medium_Load,21,15,2,0,3740000.0000000005,1,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,False,False,True,1,17.5,0.0,4.64,0.0,3.78,0.0,7.7,0.0,4.192499999999979,0.540208293154498
3.78,0.0,18.68,0.0,100.0,19.83,77400,Weekday,Wednesday,Medium_Load,21,30,2,0,3780000.0,1,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,False,False,True,1,18.68,0.0,3.74,0.0,3.71,0.0,4.03,0.0,4.209999999999979,0.5201281893208988
3.82,0.0,17.42,0.0,100.0,21.42,78300,Weekday,Wednesday,Medium_Load,21,45,2,0,3820000.0,1,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,False,False,True,1,17.42,0.0,3.78,0.0,4.68,0.0,4.0,0.0,3.9949999999999783,0.4312385264090879
3.82,0.0,16.6,0.0,100.0,22.43,79200,Weekday,Wednesday,Medium_Load,22,0,2,0,3820000.0,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,False,False,True,1,16.6,0.0,3.82,0.0,4.64,0.0,3.96,0.0,3.7899999999999787,0.03829708421534639
3.71,2.02,9.18,0.0,87.83,37.47,80100,Weekday,Wednesday,Medium_Load,22,15,2,0,3710000.0,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,False,False,True,1,11.2,12.170000000000002,3.82,0.0,3.74,0.0,3.89,1.94,3.7824999999999784,0.05188127465082411
3.56,5.33,0.0,0.0,55.54,100.0,81000,Weekday,Wednesday,Medium_Load,22,30,2,0,3560000.0,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,False,False,True,1,5.33,44.46,3.71,2.02,3.78,0.0,3.64,5.08,3.7274999999999787,0.1231191834201244
3.56,5.44,0.0,0.0,54.76,100.0,81900,Weekday,Wednesday,Medium_Load,22,45,2,0,3560000.0,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,False,False,True,1,5.44,45.24,3.56,5.33,3.82,0.0,3.6,5.04,3.6624999999999788,0.126589888982802
2.99,5.72,0.0,0.0,46.33,100.0,82800,Weekday,Wednesday,Medium_Load,23,0,2,0,2990000.0000000005,2,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,False,False,True,1,5.72,53.67,3.56,5.44,3.82,0.0,3.6,5.08,3.4549999999999788,0.3179622619000448
2.99,5.47,0.0,0.0,47.96,100.0,83700,Weekday,Wednesday,Light_Load,23,15,2,0,2990000.0000000005,2,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,True,False,False,0,5.47,52.04,2.99,5.72,3.71,2.02,3.56,4.68,3.274999999999979,0.3290896534267197
2.95,5.47,0.0,0.0,47.47,100.0,84600,Weekday,Wednesday,Light_Load,23,30,2,0,2950000.0000000005,2,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,True,False,False,0,5.47,52.53,2.99,5.47,3.56,5.33,4.36,6.44,3.1224999999999787,0.29227555490060364
3.02,5.4,0.0,0.0,48.81,100.0,85500,Weekday,Wednesday,Light_Load,23,45,2,0,3020000.0,2,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,True,False,False,0,5.4,51.19,2.95,5.47,3.56,5.44,4.21,6.3,2.9874999999999785,0.028722813100396746
2.99,5.58,0.0,0.0,47.23,100.0,0,Weekday,Wednesday,Light_Load,0,0,2,0,2990000.0000000005,2,0.0,1.0,0.9749279121818236,-0.22252093395631434,True,False,False,0,5.58,52.77,3.02,5.4,2.99,5.72,3.56,4.86,2.9874999999999785,0.028722813100396746
3.02,5.8,0.0,0.0,46.18,100.0,900,Weekday,Thursday,Light_Load,0,15,3,0,3020000.0,2,0.0,1.0,0.43388373911755823,-0.900968867902419,True,False,False,0,5.8,53.82,2.99,5.58,2.99,5.47,3.56,4.68,2.994999999999979,0.03316624778903088
2.99,5.76,0.0,0.0,46.07,100.0,1800,Weekday,Thursday,Light_Load,0,30,3,0,2990000.0000000005,2,0.0,1.0,0.43388373911755823,-0.900968867902419,True,False,False,0,5.76,53.93,3.02,5.8,2.95,5.47,3.67,4.97,3.004999999999979,0.017320507856512027
2.99,5.76,0.0,0.0,46.07,100.0,2700,Weekday,Thursday,Light_Load,0,45,3,0,2990000.0000000005,2,0.0,1.0,0.43388373911755823,-0.900968867902419,True,False,False,0,5.76,53.93,2.99,5.76,3.02,5.4,3.56,4.9,2.9974999999999787,0.014999999746813866
2.95,5.58,0.0,0.0,46.74,100.0,3600,Weekday,Thursday,Light_Load,1,0,3,0,2950000.0000000005,2,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,True,False,False,0,5.58,53.26,2.99,5.76,2.99,5.58,3.56,4.93,2.9874999999999785,0.028722813100396313
2.99,5.4,0.0,0.0,48.44,100.0,4500,Weekday,Thursday,Light_Load,1,15,3,0,2990000.0000000005,2,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,True,False,False,0,5.4,51.56,2.95,5.58,3.02,5.8,3.6,5.04,2.9799999999999787,0.019999999809930325
2.99,5.54,0.0,0.0,47.5,100.0,5400,Weekday,Thursday,Light_Load,1,30,3,0,2990000.0000000005,2,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,True,False,False,0,5.54,52.5,2.99,5.4,2.99,5.76,3.6,5.0,2.9799999999999787,0.019999999809930325
3.49,5.76,0.0,0.0,51.82,100.0,6300,Weekday,Thursday,Light_Load,1,45,3,0,3490000.0000000005,2,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,True,False,False,0,5.76,48.18,2.99,5.54,2.99,5.76,3.6,5.04,3.1049999999999787,0.25735837527809735
3.35,5.76,0.0,0.0,50.28,100.0,7200,Weekday,Thursday,Light_Load,2,0,3,0,3350000.0000000005,2,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,True,False,False,0,5.76,49.72,3.49,5.76,2.95,5.58,3.64,5.0,3.2049999999999788,0.25475478404239993
3.31,5.4,0.0,0.0,52.26,100.0,8100,Weekday,Thursday,Light_Load,2,15,3,0,3310000.0,2,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,True,False,False,0,5.4,47.74,3.35,5.76,2.99,5.4,3.6,5.0,3.284999999999979,0.21126602501551459
3.31,5.44,0.0,0.0,51.98,100.0,9000,Weekday,Thursday,Light_Load,2,30,3,0,3310000.0,2,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,True,False,False,0,5.44,48.02,3.31,5.4,2.99,5.54,3.64,5.26,3.364999999999979,0.08544003740961018
3.06,5.72,0.0,0.0,47.17,100.0,9900,Weekday,Thursday,Light_Load,2,45,3,0,3060000.0,2,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,True,False,False,0,5.72,52.83,3.31,5.44,3.49,5.76,3.1,5.4,3.257499999999979,0.13301002465670814
3.02,5.69,0.0,0.0,46.88,100.0,10800,Weekday,Thursday,Light_Load,3,0,3,0,3020000.0,2,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,True,False,False,0,5.69,53.12,3.06,5.72,3.35,5.76,3.02,5.47,3.1749999999999785,0.15673757258278642
